planet_name,period,duration,depth,planet_radius,stellar_temp,stellar_radius,is_planet
EPIC 208833261.01,3.47323985883,4.3731099,1.03382193,16.65896453,7406.97,1.56373,1
EPIC 210463428.01,4.72048898787,1.8316316,4.71105706,14.61863458,3553.0,0.489916,1
EPIC 210550063.01,2.16595219375,1.5926216,0.04312815,2.91081826,6194.54,1.30635,1
EPIC 210754505.01,0.8706763,1.007,0.1861,6.52133,6121.0,1.47,0
EPIC 210775710.01,59.847399221,4.3696664,1.13927508,11.75567728,5765.3,1.09215,1
EPIC 211147528.01,2.3494903,2.014,0.9053,14.6551,7418.5,1.51,1
EPIC 211309648.01,3.1393667,3.957,1.1087,15.9004,5653.4,1.52,1
EPIC 211315836.01,1.38521606684,0.7629247,0.19133335,6.52719853,6294.0,1.451,1
EPIC 211319779.01,13.8240078,3.512,0.114,2.38171,5129.0,0.71,1
EPIC 211335816.01,4.9898664,1.037,0.185,9.128,6242.0,1.63,1
EPIC 211393988.01,4.8740385,4.125,0.641,14.3194,6504.4,1.8,1
EPIC 211533633.01,2.126953,1.416,0.0707,1.7,4020.0,0.573,1
EPIC 211546613.01,2.00745282887,0.9340475,2.06741145,7.16393472,3449.0,0.490442,1
EPIC 211552050.01,3.544965,1.464,0.0621,1.9,4860.0,0.701,1
EPIC 211631538.01,5.513327,0.9264,0.2119,3.9,5020.0,0.77,1
EPIC 211638401.01,0.53027,1.0632,0.0568,1.4,3880.0,0.558,1
EPIC 211642882.01,23.89959501695,2.0395157,1.59987683,12.83075359,4736.5,0.76962,1
EPIC 211673349.01,4.894289,2.1048,0.3043,4.1,4440.0,0.686,1
EPIC 211705502.01,2.5840753,1.666,0.1757,7.01829,6119.0,1.4,0
EPIC 211724246.01,4.7464485,2.408,0.194,10.3209,5890.5,2.26,1
EPIC 211741619.01,2.787663,0.7464,0.1087,2.2,3950.0,0.602,1
EPIC 211812935.01,3.6079916,2.991,0.6055,15.3816,5308.3,1.89,1
EPIC 211812935.01,3.607981,2.7384,0.5543,18.3,6490.0,2.253,1
EPIC 211843564.01,0.45220130587,0.5773712,1.53516498,7.91722863,3739.0,0.633946,1
EPIC 211929937.01,3.47701708869,2.5101218,1.99864254,11.85710209,5225.91,0.84127,1
EPIC 211945201 b,19.4921473,3.568,0.17,5.50689,6128.0,1.36,1
EPIC 211945201 b,19.491965,2.976,0.1777,6.8,6320.0,1.485,1
EPIC 211946007.01,1.9828041248,1.1139386,13.21050435,10.89107018,3213.0,0.293047,0
EPIC 212036875.01,5.169887,1.5504,0.3348,9.1,6830.0,1.45,1
EPIC 212036875.01,5.1699026,1.972,0.311,9.23587,6283.4,1.48,1
EPIC 212040382.01,4.4455436,4.152,0.5839,15.8181,6355.8,2.11,1
EPIC 212040382.01,4.445559,3.6312,0.4228,15.9,6520.0,2.237,1
EPIC 212041476.01,2.783705,1.272,0.0538,2.4,5890.0,0.939,1
EPIC 212099230.01,7.1123703,2.644,0.0497,1.85858,5595.7,0.91,1
EPIC 212099230.01,7.112134,2.5104,0.0553,2.7,5800.0,1.042,1
EPIC 212138198.01,3.2092033,0.677,0.2038,6.33877,5060.5,0.91,1
EPIC 212219881.01,6.924808,2.8536,0.9578,8.5,5300.0,0.795,1
EPIC 212737443 b,13.603,2.976,0.11,2.586,4684.0,0.673,1
EPIC 212737443 c,65.55,4.608,0.11,2.69,4684.0,0.673,1
EPIC 214888033.01,7.46475831483,1.0430706,1.05838259,11.93024915,5357.0,1.15577,1
EPIC 216231580.01,3.90723655504,3.2205284,1.7049263,15.34164425,5500.0,1.17027,1
EPIC 218621322.01,11.5843558517,3.4607621,0.2500558,5.49928933,5631.0,1.09295,1
EPIC 219388192.01,5.29136017752,3.5122145,1.12532759,11.52204139,5555.0,1.03676,1
EPIC 220192485.01,50.6939885,4.068,1.12,8.48837,5216.0,0.78,1
EPIC 220198551.01,0.7988525,0.831,0.17,4.00703,4785.0,0.86,1
EPIC 220209578.01,8.90003342005,1.8542477,2.21632826,15.12617706,5854.0,1.0044,1
EPIC 220228500.01,2.5048178,2.077,0.1723,3.9467,5328.0,0.92,1
EPIC 220448185.01,0.36432247904,0.2120684,3.82167895,6.95273914,3473.0,0.347331,1
EPIC 220573228.01,57.1050077,5.271,0.3388,5.93946,5816.0,0.97,1
EPIC 220674823 b,0.5713127,1.54,0.0241,1.676,5578.0,0.99,1
EPIC 220674823 c,13.33989,3.661,0.0693,2.84,5578.0,0.99,1
EPIC 228707509.01,15.35092,3.6,2.386,16.31,5417.0,0.943467,1
EPIC 228707509.01,15.32811688418,4.1138054,3.0096534,16.40718966,5417.0,0.943467,1
EPIC 228720681.01,15.78157905706,3.9993972,1.20077993,11.76767971,5780.0,1.0,1
EPIC 228724899.01,5.20256,1.3992,0.113,3.58,5489.0,0.995782,1
EPIC 228729473.01,16.77217,12.4008,0.199,19.29,4898.0,3.88053,0
EPIC 228753871.01,18.69646,2.2008,0.082,2.35,5212.0,0.764037,1
EPIC 228758948.01,12.20239,4.0008,0.128,4.15,5869.0,1.01169,1
EPIC 228784812.01,4.18787,2.2008,0.014,1.36,5589.98,0.972391,1
EPIC 228809391.01,19.57833,2.5992,0.1,2.77,5613.0,0.940594,1
EPIC 228834632.01,11.73677,2.1,0.111,1.82,3984.72,0.761077,1
EPIC 228836835 b,0.72813,0.7992,0.068,1.27,3506.0,0.423901,1
EPIC 228846243.01,25.58142,5.4,0.22,8.35,5409.94,1.9082,1
EPIC 228888935.01,5.69046,3.3,0.533,18.81,5549.0,1.80891,1
EPIC 228964773.01,37.20364,3.1008,0.28,5.1,5476.0,0.829429,1
EPIC 228974907.01,20.84919,4.9992,0.01,3.01,9767.0,2.37225,1
EPIC 229004835 b,16.13655,2.1,0.036,2.02,5886.0,0.995311,1
EPIC 229103251.01,11.67254,3.1008,0.114,3.87,5725.0,1.22705,1
EPIC 229133720.01,4.03692,1.5,0.091,2.24,4861.07,0.735009,1
EPIC 245944983.01,5.1392756,2.426,0.0862,2.17365,4014.0,0.71,1
EPIC 246851721 b,6.180235,4.10808,0.464,11.780659,6202.0,1.586,1
EPIC 246851721 b,6.18026138745,4.1830206,0.53838458,13.70374653,6513.0,1.73931,1
EPIC 247047370.01,4.20507412692,1.1574129,0.12801794,3.32404522,5086.0,0.877822,1
EPIC 247164043.01,5.2289874,3.386,0.032,2.3513,6213.0,1.28,1
EPIC 248527709.01,5.7519475,2.428,0.12,2.96374,4181.8,0.84,1
EPIC 248639411.01,3.577501,1.662,0.13,3.3001,4642.1,0.87,1
EPIC 248847494 b,3650.0,53.6,0.18,12.44199,4898.0,2.7,1
EPIC 251294036.01,6.85484645911,1.5226064,1.62762816,15.65450044,4797.5,1.06192,1
G 9-40 b,5.7459945,1.185,0.365,2.06081,3413.0,0.32,1
G 9-40 b,5.746007,1.3368,0.365,2.025,3348.0,0.3073,1
GJ 9827 b,1.2089802,1.25976,0.0586,1.62,4269.0,0.613,1
GJ 9827 b,1.2089755,1.286,0.0668,1.68645,4199.0,0.63,1
GJ 9827 c,3.648083,1.8264,0.0361,1.269,4269.0,0.613,1
GJ 9827 d,6.201467,1.2264,0.0957,2.07,4269.0,0.613,1
HAT-P-54 b,3.7999139,1.76,2.4,10.8,4171.0,0.64,1
HAT-P-54 b,3.79985358153,1.8114914,2.5455085,13.26706229,4133.4,0.759375,1
HAT-P-56 b,2.7908821,2.19,0.944,19.1,6659.0,1.8,1
HAT-P-56 b,2.79082852671,2.2599869,1.00496939,16.75594879,6635.91,1.4707,1
HATS-11 b,3.6191613,4.3656,1.18,16.92559,6060.0,1.444,1
HATS-11 b,3.61887686846,4.3583808,1.26582719,16.6459863,5871.0,1.46198,1
HATS-12 b,3.142833,4.5576,0.47,15.13215,6408.0,2.21,1
HATS-36 b,4.17471430219,3.8092867,1.40266941,13.70940899,5859.0,1.08854,1
HATS-36 b,4.1752387,3.46272,1.4,13.843115,6149.0,1.155,1
HATS-9 b,1.91552575756,3.5663951,0.73831867,13.74175585,5494.0,1.58042,1
HD 106315 b,9.55804,3.5,0.03,2.32,6277.0,1.29,1
HD 106315 c,21.05683,4.3776,0.0992,4.05,6498.0,1.2427,1
HD 106315 c,21.05788,4.4,0.1,4.31,6277.0,1.29,1
HD 137496 b,1.62116,3.28,0.00575,1.31,5799.0,1.59,1
HD 3167 b,0.959641,1.622,0.0294,1.7,5261.0,0.86,1
HD 3167 c,29.8454,5.15,0.0946,3.01,5261.0,0.86,1
HD 73344 b,15.61136332661,3.2002615,0.05204898,2.90333467,6061.77,1.22568,1
HD 73344 b,15.613426,3.0144,0.0362,3.0,6460.0,1.438,1
HD 80653 b,0.71957120984,1.7575219,0.01596404,1.61084174,5910.0,1.25505,1
HD 89345 b,11.8143,5.7072,0.1477,7.263432,5622.0,1.733,1
HD 89345 b,11.8143,5.7336,0.1509,7.39794,5576.0,1.747,1
HD 89345 b,11.81417261526,5.5649352,0.15048942,6.97249322,5609.0,1.78598,1
HIP 116454 b,9.100412,2.181,0.1085,2.59387,5013.7,0.77,1
HIP 116454 b,9.1004157,2.431,0.0889,2.469,5048.0,0.758,1
HIP 41378 b,15.5718552,4.931,0.038,2.44317,6352.33,1.31,1
HIP 41378 c,31.71802083162,2.3326321,0.0292865,2.29980485,6352.33,1.30883,1
K2-10 b,19.307107,3.8,0.165,3.83,5454.0,0.86,1
K2-100 b,1.6739024,1.6056,0.0703,3.45,6120.0,1.19,1
K2-100 b,1.6739029,1.355,0.0863,3.44449,6115.5,1.22,1
K2-105 b,8.2669589,3.328,0.1316,3.44807,5411.1,0.92,1
K2-108 b,4.73355750515,3.2089234,0.09302504,5.38526663,5496.0,1.75896,1
K2-11 b,39.863566,5.14,0.0834,2.47,5133.0,0.78,1
K2-113 b,5.8176452,2.577,0.9178,11.6459,5633.4,1.22,1
K2-114 b,11.39096852897,3.8062467,1.63377658,11.19847412,5027.0,0.875936,1
K2-114 b,11.390931,3.9696,1.361,10.59248676,4899.0,0.832,1
K2-114 b,11.3909311,3.97,0.01352,10.44677001,4920.0,0.824,1
K2-115 b,20.2730282,3.651,1.7182,10.4386,5742.0,0.86,1
K2-115 b,20.2729914,3.8736,1.603,11.80305668,5870.0,0.855,1
K2-116 b,4.6556782,1.89,0.0129,0.814,4264.0,0.66,1
K2-117 b,1.29160335703,1.3077871,0.1566796,2.45117748,3689.0,0.514745,1
K2-12 b,8.2824161,4.16,0.0453,2.14,5615.0,0.92,1
K2-121 b,5.185768,2.356,1.3002,7.50399,4664.8,0.65,1
K2-123 b,30.954222,3.2832,0.1496,2.5,4040.0,0.598,1
K2-124 b,6.414008,1.6776,0.4614,2.9,3620.0,0.394,1
K2-127 b,3.5868547125,2.1273101,1.38097583,11.43763082,5036.0,0.980071,1
K2-13 b,40.062771,6.21,0.0565,2.29,5508.0,0.88,1
K2-131 b,0.36930571984,1.0027781,0.07556536,2.13418186,5129.0,0.755722,1
K2-131 b,0.36931,1.0,0.04,1.7,5245.0,0.75,1
K2-132 b,9.1720535,7.169,0.058,9.02881,4933.0,3.79,1
K2-133 b,3.0712,1.22,0.071,1.31,3655.0,0.47,1
K2-133 c,4.8682,1.62,0.098,1.48,3655.0,0.47,1
K2-133 d,11.0234,2.32,0.19,2.02,3655.0,0.47,1
K2-133 d,11.0248821,2.917,0.1943,2.46843,3798.0,0.46,1
K2-133 e,26.5841,1.44,0.0987,1.73,3655.0,0.455,1
K2-136 c,17.3070631,3.646,0.1909,3.7275,4230.6,0.77,1
K2-138 e,8.2616616,2.862,0.1343,3.30997,5281.0,0.86,1
K2-14 b,8.3688168,2.52,1.18,6.65,3879.0,0.56,1
K2-140 b,6.56918,3.3,1.28,12.25,5705.0,0.99,1
K2-140 b,6.569188,3.81,1.557,13.56286665,5585.0,1.06,1
K2-141 b,0.2803246,0.868,0.0507,1.64829,4477.0,0.72,1
K2-147 b,0.961939,0.9024,0.0545,1.47286006,3690.0,0.578,1
K2-15 b,11.808398,2.48,0.14,3.1,4992.0,0.76,1
K2-152 b,32.6479,4.0,0.159,2.29,4044.0,0.61,1
K2-153 b,7.51574,2.3,0.129,2.0,3845.0,0.53,1
K2-154 b,3.67626,1.7,0.11,1.99,4097.0,0.63,1
K2-154 c,7.95486,2.1,0.11,2.07,4097.0,0.63,1
K2-155 b,6.342,2.4096,0.068,1.8,4258.0,0.58,1
K2-155 c,13.85,3.528,0.103,2.6,4258.0,0.58,1
K2-155 c,13.85327454047,3.1969542,0.10681331,2.2098839,3893.47,0.655766,1
K2-155 d,40.718,4.464,0.074,1.9,4258.0,0.58,1
K2-156 b,0.81314,1.3,0.029,1.15,4597.0,0.66,1
K2-157 b,0.3652575,1.161,0.0099,0.935,5334.0,0.86,1
K2-158 b,10.06049,3.8,0.07,2.64,5503.0,0.95,1
K2-158 c,5.90279,5.0,0.015,1.28,5503.0,0.95,1
K2-159 b,12.42205,3.3,0.065,2.26,5425.0,0.83,1
K2-16 b,7.6196574,2.19,0.0953,2.39,4620.0,0.71,1
K2-16 c,19.07454,3.48,0.111,2.58,4620.0,0.71,1
K2-162 b,9.45889,3.0,0.02669,1.44,4842.0,0.69,1
K2-164 b,17.355681,8.14,0.0243,1.81,5894.0,1.06,1
K2-165 d,14.06660140645,2.7078373,0.1450825,3.19087767,5141.67,0.837606,1
K2-166 b,8.52695,3.7,0.016,2.19,5960.0,1.61,1
K2-167 b,9.978541,3.6,0.0206,2.36509493,6310.0,1.499,1
K2-167 b,9.975403,3.27,0.0275,2.13,6063.0,1.18,1
K2-167 b,9.9783319274,4.2281711,0.01792248,2.05153324,6073.5,1.47131,1
K2-167 b,9.97857,3.631,0.0201,2.2642141,6141.0,1.46,1
K2-168 b,15.85412,3.88,0.0598,2.34,5495.0,0.88,1
K2-169 b,6.37961,2.78,0.0239,1.41,5347.0,0.83,1
K2-17 b,17.968216,2.76,0.0962,2.15,4151.0,0.63,1
K2-170 b,7.5767206,3.61,0.0196,1.5,5749.0,0.98,1
K2-170 c,12.400731,4.05,0.032,1.92,5749.0,0.98,1
K2-171 b,5.6315915,6.71,0.0217,1.23,5032.0,0.77,1
K2-172 b,14.317001,3.9,0.0364,1.8,5449.0,0.86,1
K2-172 c,29.626402,4.92,0.131,3.41,5449.0,0.86,1
K2-174 b,19.56204579364,6.4231417,0.13978149,3.28708684,4246.8,0.758892,1
K2-178 b,8.75470797754,3.4644403,0.15276749,3.54381082,5888.0,0.889347,1
K2-18 b,32.947328,2.97,0.311,2.17,3440.0,0.36,1
K2-18 b,32.93737167947,2.3059589,0.31921429,2.53362939,3464.0,0.444516,1
K2-180 b,8.8665,2.98,0.12,2.24179614,5110.0,0.69,1
K2-180 b,8.86528860869,3.2904518,0.16999442,4.28539694,5368.0,0.697439,1
K2-180 b,8.865663,2.8488,0.0987,2.46597575,5365.0,0.719,1
K2-181 b,6.893813,2.52,0.0618,2.83587212,5520.0,1.04,1
K2-182 b,4.7369696,2.56632,0.0988,2.71257333,5128.0,0.789,1
K2-182 b,4.7369669,2.58,0.1238,2.93924,5069.2,0.79,1
K2-188 c,7.8092052,3.393,0.048,2.70889,5906.9,1.22,1
K2-19 b,7.9177855286,3.150639,0.61503984,6.59307857,5322.0,0.840476,1
K2-19 b,7.9194979,3.31,0.665,7.46,5368.0,0.84,1
K2-19 c,11.90767,3.88,0.234,4.43,5368.0,0.84,1
K2-19 d,2.5084894,2.08,0.019,1.26,5368.0,0.84,1
K2-203 b,9.6952,3.1032,0.023,1.26549392,5026.0,0.765,1
K2-204 b,7.055908,4.5696,0.0538,3.17214154,5783.0,1.253,1
K2-208 b,4.19097,1.944,0.0309,1.67462172,5500.0,0.872,1
K2-21 b,9.3251498,2.51,0.0821,1.89,4024.0,0.6,1
K2-21 c,15.504102,2.27,0.12,2.29,4024.0,0.6,1
K2-211 b,0.669561,1.2912,0.0222,1.33162691,5117.0,0.818,1
K2-212 b,9.79565352601,2.7073092,0.16337954,2.82375991,4147.0,0.706632,1
K2-216 b,2.1747824,1.654,0.056,1.79105,4542.0,0.71,1
K2-22 b,0.38107852,0.73,0.558,4.61,3892.0,0.57,1
K2-222 b,15.3886606556,4.3300643,0.04071051,2.53826377,6101.0,1.0623,1
K2-223 b,0.50565,0.9,0.01,0.89,5835.0,0.99,1
K2-223 c,4.56327,2.8,0.02,1.57,5835.0,0.99,1
K2-224 b,4.47904,2.4,0.0327,1.56,5620.0,0.84,1
K2-224 c,10.09489,3.6,0.05928,2.41,5620.0,0.84,1
K2-225 b,15.8723,6.192,0.0377,3.60929179,5520.0,1.7,1
K2-225 b,15.87209,4.6,0.034,3.49,5742.0,1.7,1
K2-226 b,3.27108,2.4,0.027,1.54,5424.0,0.91,1
K2-226 b,3.27109,2.3232,0.0252,1.53899305,5288.0,0.889,1
K2-228 b,2.69828,1.5,0.02587,1.21,4715.0,0.65,1
K2-229 b,0.58426,1.5,0.01625,1.14,5315.0,0.79,1
K2-229 c,8.32727,2.5,0.05325,2.03,5315.0,0.79,1
K2-230 b,2.86041,2.6,0.02,1.96,5945.0,1.39,1
K2-232 b,11.168459,5.03016,0.7764,11.859122,5888.0,1.233,1
K2-232 b,11.1684037,5.354,0.966,12.77,5981.0,1.22,1
K2-237 b,2.18053332,2.92728,1.416,16.06246934,6180.0,1.236,1
K2-237 b,2.18052771326,2.969175,1.63401353,16.80885305,6599.0,1.27146,1
K2-237 b,2.18053539,2.9278,1.385,16.19697711,6360.0,1.261,1
K2-239 b,5.24,1.4664,0.067,1.1,3420.0,0.36,1
K2-239 c,7.775,1.248,0.058,1.0,3420.0,0.36,1
K2-239 d,10.115,1.8384,0.065,1.1,3420.0,0.36,1
K2-24 b,20.885075,5.59,0.231,4.05,5071.0,0.77,1
K2-24 c,42.363493,6.69,0.44,5.59,5071.0,0.77,1
K2-240 b,6.034,2.1528,0.131,2.0,3810.0,0.54,1
K2-240 c,20.523,3.192,0.098,1.8,3810.0,0.54,1
K2-241 b,26.8199,4.1,0.09,2.55,5262.0,0.75,1
K2-242 b,6.51389,2.0,0.624,2.54,3459.0,0.37,1
K2-243 b,11.54182,3.7,0.016,2.17,6570.0,1.39,1
K2-243 c,24.94598,5.2,0.019,2.01,6570.0,1.39,1
K2-244 b,21.06884,3.9,0.03,1.75,5677.0,0.92,1
K2-245 b,11.89307,4.2,0.107,4.34,5793.0,1.25,1
K2-246 b,5.76918,3.4,0.134,3.49,5610.0,0.94,1
K2-247 b,2.25021,1.2,0.1,2.12,4667.0,0.69,1
K2-247 c,6.49424,1.7,0.11,2.19,4667.0,0.69,1
K2-248 b,7.17256,2.8,0.07,2.57,5528.0,0.92,1
K2-249 b,12.409,5.9,0.024,2.79,6504.0,1.57,1
K2-25 b,3.48456408,0.7637,1.155,3.44,3207.0,0.2932,1
K2-25 b,3.48455432425,0.9158601,1.37055318,4.20831932,3204.0,0.290216,1
K2-250 b,4.01457,2.4,0.102,2.44,5172.0,0.81,1
K2-250 b,4.01392,2.3664,0.097,2.71257333,5003.0,0.797,1
K2-251 b,9.30075,2.7,0.214,2.35,3717.0,0.49,1
K2-252 b,13.81513,3.6,0.036,1.74,5152.0,0.82,1
K2-253 b,4.00167,2.1,1.259,12.67,6027.0,1.1,1
K2-253 b,4.00357732994,2.0958153,1.42738513,12.96278785,5318.0,1.08492,1
K2-254 b,4.09639,1.6,0.052,1.63,4629.0,0.67,1
K2-254 c,12.11839,2.4,0.12,2.19,4629.0,0.67,1
K2-255 b,1.96417,1.1,0.183,2.9,4676.0,0.69,1
K2-256 b,5.52011,3.6,0.097,2.63,5219.0,0.78,0
K2-257 b,1.60588,1.3,0.034,0.83,3725.0,0.5,1
K2-258 b,19.0921,6.0,0.049,3.0,6351.0,1.31,1
K2-259 b,15.48043,4.2,0.037,2.32,6059.0,1.13,1
K2-26 b,14.567025,4.66,0.255,2.79,3731.0,0.51,1
K2-260 b,2.6266983,4.087,1.065,18.7969,6475.0,1.77,1
K2-260 b,2.62669762,4.19904,0.925,18.41635529,6860.0,1.755,1
K2-260 b,2.6266657,4.1676,0.947,17.396368,6367.0,1.69,1
K2-261 b,11.63344,5.112,0.2801,9.52765,5537.0,1.65,1
K2-261 b,11.633478,5.138,0.2804,9.50521563,5503.0,1.641,1
K2-261 b,11.633478,5.138,0.2814,9.52763359,5445.0,1.642,1
K2-261 b,11.6332127,5.081,0.348,10.264,5287.7,1.73,1
K2-261 b,11.6334681,5.1288,0.2781,9.26982704,5490.0,1.663,1
K2-265 b,2.3690438,2.3,0.0338,1.63,5261.0,0.81,1
K2-265 b,2.36902,2.3088,0.0287,1.70824866,5420.0,0.92,1
K2-266 b,0.658524,0.33336,0.18,3.3,4285.0,0.703,1
K2-266 c,7.814,2.256,0.0085,0.705,4285.0,0.703,1
K2-266 d,14.697,3.408,0.1465,2.93,4285.0,0.703,1
K2-266 d,14.69808003166,3.7370696,0.18976641,3.17788403,4362.0,0.733789,1
K2-266 e,19.482,3.6648,0.127,2.73,4285.0,0.703,1
K2-266 e,19.48348329613,4.6663301,0.15096833,3.54834332,4362.0,0.733789,1
K2-27 b,6.7713411,2.836,0.293,5.07965,5231.0,0.89,1
K2-27 b,6.7714021,2.87,0.282,4.68,5247.0,0.81,1
K2-270 c,4.399871,1.2768,0.1076,2.8,4810.0,0.772,1
K2-271 b,8.56232889439,3.0961685,0.43214695,6.92239107,5545.3,1.02304,1
K2-272 b,14.454034,2.736,0.1374,3.2,5490.0,0.802,1
K2-273 b,11.722103,3.7104,0.0958,2.8,5170.0,0.838,1
K2-275 b,3.28102986099,1.9734854,0.1163604,2.50448263,4783.6,0.735345,1
K2-275 c,8.43889970961,2.5274041,0.12692031,3.01612551,4783.6,0.735345,1
K2-277 b,6.32668003682,2.0310601,0.05208002,2.29015537,5673.0,0.975383,1
K2-277 b,6.326768,1.9656,0.0418,2.18575124,5680.0,0.973,1
K2-28 b,2.2604455,0.9816,0.664,2.56,3214.0,0.288,1
K2-28 b,2.2604439,0.99,0.642,1.6,2997.0,0.18,1
K2-28 b,2.26026548696,1.0103493,0.61296788,2.72623736,3236.0,0.341024,1
K2-284 b,4.7948642,2.245,0.228,3.3985,4072.0,0.65,1
K2-285 b,3.471745,2.18,0.097,2.59,4975.0,0.787,1
K2-285 b,3.4715644,2.13,0.105,2.65245,5144.5,0.77,1
K2-285 c,7.1385672,2.464,0.2064,3.60516,5144.5,0.77,1
K2-285 c,7.138048,2.52,0.21,3.53,4975.0,0.787,1
K2-285 d,10.45582,2.504,0.1,2.48,4975.0,0.787,1
K2-285 e,14.76289,2.3,0.068,1.95,4975.0,0.787,1
K2-286 b,27.359,3.0,0.112,2.1,3926.0,0.62,1
K2-289 b,13.156974,3.93,0.778,5.19,3816.0,0.54,1
K2-29 b,3.2589263,2.13,1.884,11.209,5222.0,0.748,1
K2-29 b,3.25883164155,2.2220346,2.27432338,12.87148683,5387.06,0.817114,1
K2-291 b,2.2251639,1.545,0.0284,1.50436,5509.0,0.92,1
K2-295 b,4.0248735,2.384,2.3775,11.6786,4492.0,0.75,1
K2-3 b,10.05460031054,2.640621,0.132102,2.11286662,3920.0,0.550856,1
K2-3 b,10.054374,2.61,0.145,2.4,3927.0,0.58,1
K2-3 c,24.645013,3.61,0.0916,1.9,3927.0,0.58,1
K2-3 d,44.56115,4.04,0.0731,1.7,3927.0,0.58,1
K2-30 b,4.09847409321,2.323409,1.68699465,14.83669218,5198.0,1.06395,1
K2-30 b,4.098503,2.3208,1.603,11.646151,5425.0,0.844,1
K2-31 b,1.2578493,0.95,0.629,7.0,5251.0,0.81,1
K2-31 b,1.25781300511,0.979333,0.73853107,12.57069193,5340.0,1.02904,1
K2-32 b,8.9919156,3.57,0.375,4.79,4686.0,0.72,1
K2-32 b,17.97586029496,3.3462754,0.31594997,4.78034841,5274.0,0.851795,1
K2-32 c,20.660987,4.75,0.135,2.88,4686.0,0.72,1
K2-32 d,31.715868,5.33,0.16,3.13,4686.0,0.72,1
K2-321 b,2.29799150846,0.984865,0.13549641,2.32710652,3650.0,0.590525,1
K2-321 b,2.2979749,1.1472,0.0992,2.05124347,3750.0,0.595,1
K2-329 b,12.45636917022,3.6674288,1.03526424,8.7723254,5278.0,0.843307,1
K2-33 b,5.4252061,4.27,0.263,0.868,2890.0,0.16,1
K2-33 b,5.42513,4.22,0.23,5.76,3410.0,1.1,1
K2-330 b,13.7748361,4.454,0.0309,2.67656,6266.98,1.47,1
K2-331 c,22.99592,3.72,0.047,2.5,6010.0,1.043,1
K2-333 b,14.759595,4.1088,0.1705,5.3,6070.0,1.186,1
K2-333 b,14.75650149447,4.9375033,0.2238483,5.7395617,5790.7,1.20174,1
K2-334 b,5.11383503556,2.4556787,0.1290375,5.67086336,6315.7,1.50876,1
K2-334 b,5.113823,2.1504,0.1054,5.0,6890.0,1.409,1
K2-34 b,2.9956366,2.287,0.7778,13.1937,6135.5,1.4,1
K2-34 b,2.995653,1.9512,0.8175,13.8,6380.0,1.398,1
K2-342 b,11.561514,3.0744,0.0255,2.4,6140.0,1.406,1
K2-343 c,7.676984,1.7592,0.2124,2.3,3790.0,0.465,1
K2-344 b,3.3557219,1.599,0.1101,1.9149,3807.0,0.56,1
K2-344 b,3.355854,1.524,0.067,1.6,3860.0,0.551,1
K2-346 b,26.19445485478,3.8354088,0.12027717,2.99459349,4678.0,0.709927,1
K2-348 b,4.688625,2.3136,0.1777,3.8,5220.0,0.828,1
K2-348 b,4.6886342,2.651,0.1469,3.36071,4954.0,0.87,1
K2-348 c,12.550896,2.8296,0.0858,2.6,5220.0,0.828,1
K2-35 b,2.3996463,1.76,0.0436,1.52,4326.0,0.67,1
K2-35 c,5.6089465,1.84,0.0889,2.17,4326.0,0.67,1
K2-352 c,8.236486,3.1032,0.0401,2.0,5930.0,0.923,1
K2-352 d,14.869943,2.8632,0.19,4.4,5930.0,0.923,1
K2-36 b,1.4226108,1.2,0.0365,1.55,4886.0,0.74,1
K2-36 c,5.3408934,1.19,0.121,2.82,4886.0,0.74,1
K2-365 b,23.446501,5.79,0.0808,2.71,5484.0,0.87,1
K2-366 b,15.937378,3.25,0.0576,1.84,4574.0,0.7,1
K2-367 b,20.643928,1.94,0.118,2.54,4396.0,0.68,1
K2-368 b,5.025831,2.3,0.0484,1.72,4679.0,0.72,1
K2-369 b,5.7619248,2.2,0.0226,1.37,5350.0,0.83,1
K2-37 b,4.4436649,2.79,0.0362,1.5,4740.0,0.72,1
K2-37 c,6.4295023,2.94,0.1,2.5,4740.0,0.72,1
K2-37 d,14.090907,2.74,0.0866,2.33,4740.0,0.72,1
K2-370 b,2.1408063,1.569,0.0628,2.59639,5372.0,1.0,1
K2-371 b,3.11489307594,2.3721346,2.59807011,12.11200864,4973.0,0.74956,1
K2-388 b,6.3392677,3.02,0.1739,3.91968,5289.0,0.93,1
K2-39 b,4.6049829,8.79,0.0432,1.67,4843.0,0.74,1
K2-39 b,4.60808540736,8.9037215,0.04355578,7.04461252,4911.0,3.12057,1
K2-390 b,3.3129214,2.097,0.1815,4.28877,5512.0,0.98,1
K2-394 b,5.0957983,1.772,0.0714,1.92318,4197.0,0.7,1
K2-399 b,0.76001901813,0.638738,0.18655887,7.29025894,5690.2,1.65999,0
K2-4 b,10.00361,2.88,0.146,2.57,4077.0,0.62,1
K2-403 b,33.5920255,6.385,0.3352,9.88421,5468.0,0.91,1
K2-405 b,3.4355113,2.11,0.258,4.18368,4870.0,0.8,1
K2-415 b,4.01798053813,1.1195616,0.28089118,1.1017624,3166.0,0.194357,1
K2-419 A b,20.35507390682,3.5018936,3.74997344,10.50799334,3728.0,0.539092,1
K2-42 b,6.6874352,3.1,0.137,2.79,4476.0,0.69,1
K2-43 b,3.471285,2.14,0.638,4.37,3720.0,0.5,1
K2-43 b,3.4712802624,2.4382015,0.42803883,4.2314265,3696.0,0.563,1
